fecha,afp,retorno_estimado,fecha_anterior_prediccion,dias_calendario_desde_anterior,brecha_mayor_4_dias,brecha_mayor_10_dias
2025-08-14,Integra,-0.0005080735852712,2025-08-13,1.0,False,False
2025-08-15,Integra,0.0017840712989153,2025-08-14,1.0,False,False
2025-08-19,Integra,0.0007523585814807,2025-08-15,4.0,False,False
2025-08-20,Integra,-0.0011386505031415,2025-08-19,1.0,False,False
2025-08-21,Integra,0.000579086933655,2025-08-20,1.0,False,False
2025-08-22,Integra,0.003791056618815,2025-08-21,1.0,False,False
2025-08-26,Integra,0.0046169783607702,2025-08-22,4.0,False,False
2025-08-27,Integra,-0.0006704085324443,2025-08-26,1.0,False,False
2025-08-28,Integra,0.0023077834835912,2025-08-27,1.0,False,False
2025-08-29,Integra,-0.000558569794242,2025-08-28,1.0,False,False
2025-09-03,Integra,0.0044164037858906,2025-08-29,5.0,True,False
2025-09-04,Integra,-0.0011569009293714,2025-09-03,1.0,False,False
2025-09-05,Integra,-0.0003259029597608,2025-09-04,1.0,False,False
2025-09-09,Integra,0.0016352618154067,2025-09-05,4.0,False,False
2025-09-10,Integra,-0.0017834482813298,2025-09-09,1.0,False,False
2025-09-11,Integra,0.0024274291433072,2025-09-10,1.0,False,False
2025-09-12,Integra,0.0026433405664526,2025-09-11,1.0,False,False
2025-09-16,Integra,0.0013918809295645,2025-09-12,4.0,False,False
2025-09-17,Integra,-0.0010933963660324,2025-09-16,1.0,False,False
2025-09-18,Integra,-0.0008548503622689,2025-09-17,1.0,False,False
2025-09-19,Integra,0.0017702388473983,2025-09-18,1.0,False,False
2025-09-23,Integra,0.0022107522139473,2025-09-19,4.0,False,False
2025-09-24,Integra,0.0035019440131075,2025-09-23,1.0,False,False
2025-09-25,Integra,0.0004162625694784,2025-09-24,1.0,False,False
2025-09-26,Integra,0.0005326134326032,2025-09-25,1.0,False,False
2025-09-30,Integra,0.0029507899659312,2025-09-26,4.0,False,False
2025-10-01,Integra,0.0001433386402132,2025-09-30,1.0,False,False
2025-10-02,Integra,0.0005832809665495,2025-10-01,1.0,False,False
2025-10-03,Integra,0.0023189395879127,2025-10-02,1.0,False,False
2025-10-07,Integra,0.0012295908221781,2025-10-03,4.0,False,False
2025-10-08,Integra,0.0017253864298084,2025-10-07,1.0,False,False
2025-10-09,Integra,0.0007520399291034,2025-10-08,1.0,False,False
2025-10-10,Integra,-0.0058941792626625,2025-10-09,1.0,False,False
2025-10-14,Integra,-0.0012380275624636,2025-10-10,4.0,False,False
2025-10-15,Integra,0.0036469831657964,2025-10-14,1.0,False,False
2025-10-16,Integra,-0.0009256960027649,2025-10-15,1.0,False,False
2025-10-17,Integra,-0.003004167265388,2025-10-16,1.0,False,False
2025-10-21,Integra,-0.0033094087110892,2025-10-17,4.0,False,False
2025-10-22,Integra,2.061035576401052e-05,2025-10-21,1.0,False,False
2025-10-23,Integra,0.0024136598942089,2025-10-22,1.0,False,False
2025-10-24,Integra,0.0003883891617021,2025-10-23,1.0,False,False
2025-10-28,Integra,0.0037066063037685,2025-10-24,4.0,False,False
2025-10-29,Integra,0.0017223724848823,2025-10-28,1.0,False,False
2025-10-30,Integra,-0.0006611601833694,2025-10-29,1.0,False,False
2025-10-31,Integra,-0.0006905774127756,2025-10-30,1.0,False,False
2025-11-04,Integra,-0.0013419531263002,2025-10-31,4.0,False,False
2025-11-05,Integra,0.0023719332864856,2025-11-04,1.0,False,False
2025-11-06,Integra,-0.000785408149541,2025-11-05,1.0,False,False
2025-11-07,Integra,0.0007195102161992,2025-11-06,1.0,False,False
2025-11-11,Integra,-0.0002375134744454,2025-11-07,4.0,False,False
2025-11-12,Integra,0.0020467058038563,2025-11-11,1.0,False,False
2025-11-13,Integra,-0.0002651716792674,2025-11-12,1.0,False,False
2025-11-14,Integra,-0.000803470710878,2025-11-13,1.0,False,False
2025-11-18,Integra,8.025759968901533e-05,2025-11-14,4.0,False,False
2025-11-19,Integra,0.0022286146017023,2025-11-18,1.0,False,False
2025-11-20,Integra,-0.0032614818765956,2025-11-19,1.0,False,False
2025-11-21,Integra,-0.0009457077687369,2025-11-20,1.0,False,False
2025-11-25,Integra,0.0034574970610968,2025-11-21,4.0,False,False
2025-11-26,Integra,0.0026681904826293,2025-11-25,1.0,False,False
2025-12-02,Integra,0.0027128223138301,2025-11-26,6.0,True,False
2025-12-03,Integra,0.0035551842173198,2025-12-02,1.0,False,False
2025-12-04,Integra,0.0003687251540796,2025-12-03,1.0,False,False
2025-12-05,Integra,0.0008697725733285,2025-12-04,1.0,False,False
2025-12-09,Integra,0.0003961393402046,2025-12-05,4.0,False,False
2025-12-10,Integra,0.004274601153225,2025-12-09,1.0,False,False
2025-12-11,Integra,-0.0010758443048168,2025-12-10,1.0,False,False
2025-12-12,Integra,0.0019305416215365,2025-12-11,1.0,False,False
2025-12-16,Integra,0.0023589710269387,2025-12-12,4.0,False,False
2025-12-17,Integra,0.0004295751781606,2025-12-16,1.0,False,False
2025-12-18,Integra,0.0008471558889177,2025-12-17,1.0,False,False
2025-12-19,Integra,0.001943578739623,2025-12-18,1.0,False,False
2025-12-23,Integra,0.0038974217916791,2025-12-19,4.0,False,False
2025-12-24,Integra,-0.0001511710023471,2025-12-23,1.0,False,False
2025-12-30,Integra,0.0039496731415533,2025-12-24,6.0,True,False
2025-12-31,Integra,-0.0009138168086699,2025-12-30,1.0,False,False
2026-01-06,Integra,0.0045678951238307,2025-12-31,6.0,True,False
2026-01-07,Integra,-0.002324536990579,2026-01-06,1.0,False,False
2026-01-08,Integra,0.0005912096595578,2026-01-07,1.0,False,False
2026-01-09,Integra,0.0026386729791291,2026-01-08,1.0,False,False
2026-01-13,Integra,0.002226960130524,2026-01-09,4.0,False,False
2026-01-14,Integra,0.0027361196411704,2026-01-13,1.0,False,False
2026-01-15,Integra,0.0002557824831576,2026-01-14,1.0,False,False
2026-01-16,Integra,-0.0010194672379442,2026-01-15,1.0,False,False
2026-01-21,Integra,0.0037177318191147,2026-01-16,5.0,True,False
2026-01-22,Integra,-0.000496132954544,2026-01-21,1.0,False,False
2026-01-23,Integra,0.0039900727268043,2026-01-22,1.0,False,False
2026-01-27,Integra,0.0029717536477575,2026-01-23,4.0,False,False
2026-01-28,Integra,0.0034961711621658,2026-01-27,1.0,False,False
2026-01-29,Integra,-0.0003320777870948,2026-01-28,1.0,False,False
2026-01-30,Integra,-0.0088866953774104,2026-01-29,1.0,False,False
2026-02-02,Integra,0.0016687012574438,2026-01-30,3.0,False,False
2026-02-03,Integra,0.0082432499773157,2026-02-02,1.0,False,False
2026-02-04,Integra,-0.0061765905788119,2026-02-03,1.0,False,False
2026-02-05,Integra,-0.0053828571560563,2026-02-04,1.0,False,False
2026-02-06,Integra,0.0066708843217312,2026-02-05,1.0,False,False
2026-02-10,Integra,0.0009738481098022,2026-02-06,4.0,False,False
2026-02-11,Integra,0.0017002894287722,2026-02-10,1.0,False,False
2026-02-12,Integra,-0.0034664053210556,2026-02-11,1.0,False,False
2026-02-13,Integra,0.0004469294707798,2026-02-12,1.0,False,False
2026-02-18,Integra,0.001940419043052,2026-02-13,5.0,True,False
2026-02-19,Integra,0.0031003421860713,2026-02-18,1.0,False,False
2026-02-20,Integra,0.0033248589069762,2026-02-19,1.0,False,False
2026-02-24,Integra,0.0025342428474806,2026-02-20,4.0,False,False
2026-02-25,Integra,0.0042799247832247,2026-02-24,1.0,False,False
2026-02-26,Integra,-0.0026595680488692,2026-02-25,1.0,False,False
2026-02-27,Integra,0.0034902279048799,2026-02-26,1.0,False,False
2026-03-03,Integra,-0.0045684509853951,2026-02-27,4.0,False,False
2026-03-04,Integra,0.0032621143531706,2026-03-03,1.0,False,False
2026-03-05,Integra,-0.0064022162501532,2026-03-04,1.0,False,False
2026-03-06,Integra,-0.0042121084782607,2026-03-05,1.0,False,False
2026-03-10,Integra,0.0065034756385607,2026-03-06,4.0,False,False
2026-03-11,Integra,-0.0032497354241143,2026-03-10,1.0,False,False
2026-03-12,Integra,-0.003671455212233,2026-03-11,1.0,False,False
2026-03-13,Integra,-0.0050371070929285,2026-03-12,1.0,False,False
2026-03-17,Integra,0.0012663237973697,2026-03-13,4.0,False,False
2026-03-18,Integra,-0.0045106333221147,2026-03-17,1.0,False,False
2026-03-19,Integra,-0.0025767042572783,2026-03-18,1.0,False,False
2026-03-20,Integra,-0.0032352966104178,2026-03-19,1.0,False,False
2026-03-24,Integra,0.0025002530434321,2026-03-20,4.0,False,False
2026-03-25,Integra,0.0006899779700359,2026-03-24,1.0,False,False
2026-03-26,Integra,-0.0026864895749898,2026-03-25,1.0,False,False
2026-03-27,Integra,-0.0015164200898266,2026-03-26,1.0,False,False
2026-03-31,Integra,0.0084303706068925,2026-03-27,4.0,False,False
2026-04-01,Integra,0.0048387745031393,2026-03-31,1.0,False,False
2026-04-02,Integra,-0.0025612100282002,2026-04-01,1.0,False,False
2026-04-07,Integra,0.0012504251426008,2026-04-02,5.0,True,False
2026-04-08,Integra,0.0065253145385583,2026-04-07,1.0,False,False
2026-04-09,Integra,-0.0014064813277685,2026-04-08,1.0,False,False
2026-04-10,Integra,0.0011394293012125,2026-04-09,1.0,False,False
2026-04-14,Integra,0.0032032132836494,2026-04-10,4.0,False,False
2026-04-15,Integra,-0.0018436194438539,2026-04-14,1.0,False,False
2026-04-16,Integra,0.0028513444857476,2026-04-15,1.0,False,False
2026-04-17,Integra,-0.0009846307707805,2026-04-16,1.0,False,False
2026-04-21,Integra,-0.0032562158159331,2026-04-17,4.0,False,False
2026-04-22,Integra,0.0034537564290597,2026-04-21,1.0,False,False
2026-04-23,Integra,-0.0026443187886725,2026-04-22,1.0,False,False
2026-04-24,Integra,0.000915992982051,2026-04-23,1.0,False,False
2026-04-28,Integra,-0.0021525911389233,2026-04-24,4.0,False,False
2026-04-29,Integra,0.0014118423970343,2026-04-28,1.0,False,False
2026-04-30,Integra,0.0029018732514952,2026-04-29,1.0,False,False
2026-05-01,Integra,-0.0011527773506737,2026-04-30,1.0,False,False
2026-05-05,Integra,0.0016705059026103,2026-05-01,4.0,False,False
2026-05-06,Integra,0.0056595721523281,2026-05-05,1.0,False,False
2026-05-07,Integra,-0.001355161574214,2026-05-06,1.0,False,False
2026-05-08,Integra,0.0032524957784017,2026-05-07,1.0,False,False
2026-05-12,Integra,0.0040691211243589,2026-05-08,4.0,False,False
2026-05-13,Integra,-0.0010806627664107,2026-05-12,1.0,False,False
2026-05-14,Integra,0.0002107218558715,2026-05-13,1.0,False,False
2026-05-15,Integra,-0.0064453595959866,2026-05-14,1.0,False,False
2026-05-19,Integra,-0.0005158824399594,2026-05-15,4.0,False,False
2026-05-20,Integra,0.0017588001836446,2026-05-19,1.0,False,False
2026-05-21,Integra,0.0033050849473909,2026-05-20,1.0,False,False
2026-05-22,Integra,-0.0002322684273795,2026-05-21,1.0,False,False
2026-05-27,Integra,0.0005284284080339,2026-05-22,5.0,True,False
2026-05-28,Integra,-0.0001255623039975,2026-05-27,1.0,False,False
2026-05-29,Integra,0.0025384221051043,2026-05-28,1.0,False,False
2026-06-23,Integra,-0.0033632357130998,2026-05-29,25.0,True,True
2026-06-24,Integra,-0.0052766514836868,2026-06-23,1.0,False,False
2026-06-25,Integra,0.0038496128047459,2026-06-24,1.0,False,False
2026-06-26,Integra,0.0002152998582105,2026-06-25,1.0,False,False
2026-06-30,Integra,0.0038480556556525,2026-06-26,4.0,False,False
2024-02-26,Prima,-0.002133684790353,,,False,False
2024-02-27,Prima,0.002707806862248,2024-02-26,1.0,False,False
2024-02-28,Prima,-0.0020554532412015,2024-02-27,1.0,False,False
2024-02-29,Prima,0.0001381589448293,2024-02-28,1.0,False,False
2024-03-01,Prima,0.003260890632926,2024-02-29,1.0,False,False
2024-03-04,Prima,-0.0020787256148351,2024-03-01,3.0,False,False
2024-03-05,Prima,-0.0006212494791684,2024-03-04,1.0,False,False
2024-03-06,Prima,0.0008146633129862,2024-03-05,1.0,False,False
2024-03-07,Prima,0.0032084048328114,2024-03-06,1.0,False,False
2024-03-08,Prima,-0.0017649478601313,2024-03-07,1.0,False,False
2024-03-11,Prima,-0.000408778991428,2024-03-08,3.0,False,False
2024-03-12,Prima,0.0028594065031677,2024-03-11,1.0,False,False
2024-03-13,Prima,0.0042006163423149,2024-03-12,1.0,False,False
2024-03-14,Prima,-0.0011321077237137,2024-03-13,1.0,False,False
2024-03-15,Prima,0.002528138690553,2024-03-14,1.0,False,False
2024-03-18,Prima,-0.0015545945889539,2024-03-15,3.0,False,False
2024-03-19,Prima,0.0010383598638023,2024-03-18,1.0,False,False
2024-03-20,Prima,0.004164395382633,2024-03-19,1.0,False,False
2024-03-21,Prima,0.0004354229240009,2024-03-20,1.0,False,False
2024-03-22,Prima,-0.0022192968247947,2024-03-21,1.0,False,False
2024-03-25,Prima,-0.0010483637643271,2024-03-22,3.0,False,False
2024-03-26,Prima,0.0006629011598935,2024-03-25,1.0,False,False
2024-03-27,Prima,0.0015107750177593,2024-03-26,1.0,False,False
2024-03-28,Prima,0.0017906966212316,2024-03-27,1.0,False,False
2024-04-02,Prima,0.0010782308175134,2024-03-28,5.0,True,False
2024-04-03,Prima,0.0030478322841569,2024-04-02,1.0,False,False
2024-04-04,Prima,-0.0031670088936465,2024-04-03,1.0,False,False
2024-04-05,Prima,-7.042487466826132e-05,2024-04-04,1.0,False,False
2024-04-08,Prima,0.0009191793868399,2024-04-05,3.0,False,False
2024-04-09,Prima,0.0018815953397564,2024-04-08,1.0,False,False
2024-04-10,Prima,0.0002368191807174,2024-04-09,1.0,False,False
2024-04-11,Prima,0.0020263060035331,2024-04-10,1.0,False,False
2024-04-12,Prima,-0.0052593551821149,2024-04-11,1.0,False,False
2024-04-15,Prima,-0.0033310145492796,2024-04-12,3.0,False,False
2024-04-16,Prima,0.0023145640726193,2024-04-15,1.0,False,False
2024-04-17,Prima,0.0019092133844307,2024-04-16,1.0,False,False
2024-04-18,Prima,0.000476188816515,2024-04-17,1.0,False,False
2024-04-19,Prima,0.0005468093925076,2024-04-18,1.0,False,False
2024-04-22,Prima,-0.0006173837515232,2024-04-19,3.0,False,False
2024-04-23,Prima,0.001881895155125,2024-04-22,1.0,False,False
2024-04-24,Prima,0.0004197055687993,2024-04-23,1.0,False,False
2024-04-25,Prima,0.0029333016857047,2024-04-24,1.0,False,False
2024-04-26,Prima,0.0032457495969533,2024-04-25,1.0,False,False
2024-04-29,Prima,0.0011048915206481,2024-04-26,3.0,False,False
2024-04-30,Prima,-0.0026870973784745,2024-04-29,1.0,False,False
2024-05-01,Prima,-0.000192214781656,2024-04-30,1.0,False,False
2024-05-02,Prima,0.0017507360393563,2024-05-01,1.0,False,False
2024-05-03,Prima,0.0030563774663156,2024-05-02,1.0,False,False
2024-05-06,Prima,-0.0007104121506155,2024-05-03,3.0,False,False
2024-05-07,Prima,0.0016778177898684,2024-05-06,1.0,False,False
2024-05-08,Prima,-4.484756843671584e-05,2024-05-07,1.0,False,False
2024-05-09,Prima,0.0024802276685505,2024-05-08,1.0,False,False
2024-05-10,Prima,0.0007691231141158,2024-05-09,1.0,False,False
2024-05-13,Prima,-0.0033519139857579,2024-05-10,3.0,False,False
2024-05-14,Prima,0.0042839184313953,2024-05-13,1.0,False,False
2024-05-15,Prima,0.0020690624796664,2024-05-14,1.0,False,False
2024-05-16,Prima,-9.55771635699939e-05,2024-05-15,1.0,False,False
2024-05-17,Prima,0.0038164866925747,2024-05-16,1.0,False,False
2024-05-20,Prima,0.0003424473990743,2024-05-17,3.0,False,False
2024-05-21,Prima,0.0003571089797956,2024-05-20,1.0,False,False
2024-05-22,Prima,-0.0045287715084697,2024-05-21,1.0,False,False
2024-05-23,Prima,-0.0010073198938824,2024-05-22,1.0,False,False
2024-05-24,Prima,0.0025973334685783,2024-05-23,1.0,False,False
2024-05-29,Prima,-0.0033604993879334,2024-05-24,5.0,True,False
2024-05-30,Prima,0.0001255758028713,2024-05-29,1.0,False,False
2024-05-31,Prima,0.0032931239226087,2024-05-30,1.0,False,False
2024-06-03,Prima,-0.0020629950076127,2024-05-31,3.0,False,False
2024-06-04,Prima,-0.0021777771412149,2024-06-03,1.0,False,False
2024-06-05,Prima,0.0018490193902482,2024-06-04,1.0,False,False
2024-06-06,Prima,0.0016797099954734,2024-06-05,1.0,False,False
2024-06-07,Prima,-0.00333823243705,2024-06-06,1.0,False,False
2024-06-10,Prima,0.0010720316562916,2024-06-07,3.0,False,False
2024-06-11,Prima,-0.0025662468411862,2024-06-10,1.0,False,False
2024-06-12,Prima,0.0044092254496961,2024-06-11,1.0,False,False
2024-06-13,Prima,-0.0016616731601038,2024-06-12,1.0,False,False
2024-06-14,Prima,-0.0012674242683636,2024-06-13,1.0,False,False
2024-06-17,Prima,-0.0019218419801768,2024-06-14,3.0,False,False
2024-06-18,Prima,0.0040429351120019,2024-06-17,1.0,False,False
2024-06-21,Prima,-0.0007369648508911,2024-06-18,3.0,False,False
2024-06-24,Prima,-0.0003369516519023,2024-06-21,3.0,False,False
2024-06-25,Prima,0.0015165170238293,2024-06-24,1.0,False,False
2024-06-26,Prima,0.0008579771918102,2024-06-25,1.0,False,False
2024-06-27,Prima,-0.0004711373066451,2024-06-26,1.0,False,False
2024-06-28,Prima,-0.0004296924273049,2024-06-27,1.0,False,False
2024-07-01,Prima,0.0012738573102763,2024-06-28,3.0,False,False
2024-07-02,Prima,0.0025898760680971,2024-07-01,1.0,False,False
2024-07-03,Prima,0.0030919726367438,2024-07-02,1.0,False,False
2024-07-09,Prima,0.0001506053847399,2024-07-03,6.0,True,False
2024-07-10,Prima,-0.0003390642665445,2024-07-09,1.0,False,False
2024-07-11,Prima,0.0010848921646527,2024-07-10,1.0,False,False
2024-07-12,Prima,0.0006464888052413,2024-07-11,1.0,False,False
2024-07-16,Prima,0.0008607352383837,2024-07-12,4.0,False,False
2024-07-17,Prima,-0.0051351084970582,2024-07-16,1.0,False,False
2024-07-18,Prima,-0.0051983634451619,2024-07-17,1.0,False,False
2024-07-19,Prima,0.0003807671904214,2024-07-18,1.0,False,False
2024-07-23,Prima,0.0013590916053975,2024-07-19,4.0,False,False
2024-07-24,Prima,-0.0046008544162234,2024-07-23,1.0,False,False
2024-07-25,Prima,-0.0012478350974109,2024-07-24,1.0,False,False
2024-07-26,Prima,0.0012226905233432,2024-07-25,1.0,False,False
2024-07-30,Prima,-0.0019280052224349,2024-07-26,4.0,False,False
2024-07-31,Prima,0.0053939483302961,2024-07-30,1.0,False,False
2024-08-01,Prima,-0.0059404234374034,2024-07-31,1.0,False,False
2024-08-02,Prima,-0.0068129736666416,2024-08-01,1.0,False,False
2024-08-06,Prima,0.0086855441430351,2024-08-02,4.0,False,False
2024-08-07,Prima,-0.0012240060957413,2024-08-06,1.0,False,False
2024-08-08,Prima,0.0038268578238661,2024-08-07,1.0,False,False
2024-08-09,Prima,0.0050445763136723,2024-08-08,1.0,False,False
2024-08-13,Prima,0.0046130476822286,2024-08-09,4.0,False,False
2024-08-14,Prima,0.0020800343471287,2024-08-13,1.0,False,False
2024-08-15,Prima,0.0030892070320558,2024-08-14,1.0,False,False
2024-08-16,Prima,1.728272075513445e-05,2024-08-15,1.0,False,False
2024-08-20,Prima,-0.0003427987193442,2024-08-16,4.0,False,False
2024-08-21,Prima,0.0003821508037566,2024-08-20,1.0,False,False
2024-08-22,Prima,-0.0031618751206078,2024-08-21,1.0,False,False
2024-08-23,Prima,0.0039240041145053,2024-08-22,1.0,False,False
2024-08-27,Prima,0.0034495278483833,2024-08-23,4.0,False,False
2024-08-28,Prima,-0.0046064253341542,2024-08-27,1.0,False,False
2024-08-29,Prima,0.0007772699251406,2024-08-28,1.0,False,False
2024-08-30,Prima,0.0033612551908793,2024-08-29,1.0,False,False
2024-09-04,Prima,0.0007181452750185,2024-08-30,5.0,True,False
2024-09-05,Prima,0.0027857238705539,2024-09-04,1.0,False,False
2024-09-06,Prima,-0.005725318323801,2024-09-05,1.0,False,False
2024-09-10,Prima,0.0002116026190087,2024-09-06,4.0,False,False
2024-09-11,Prima,0.0047169598986584,2024-09-10,1.0,False,False
2024-09-12,Prima,0.0033187729181439,2024-09-11,1.0,False,False
2024-09-13,Prima,0.0012257783189723,2024-09-12,1.0,False,False
2024-09-17,Prima,0.0006327842570339,2024-09-13,4.0,False,False
2024-09-18,Prima,-0.0006173687395186,2024-09-17,1.0,False,False
2024-09-19,Prima,0.0052005969062148,2024-09-18,1.0,False,False
2024-09-20,Prima,-0.0002350499945431,2024-09-19,1.0,False,False
2024-09-24,Prima,0.0070534138570875,2024-09-20,4.0,False,False
2024-09-25,Prima,-0.0009796063317704,2024-09-24,1.0,False,False
2024-09-26,Prima,0.004231089865055,2024-09-25,1.0,False,False
2024-09-27,Prima,-0.0040998176198045,2024-09-26,1.0,False,False
2024-10-01,Prima,-0.0024708399324779,2024-09-27,4.0,False,False
2024-10-02,Prima,0.001121842265827,2024-10-01,1.0,False,False
2024-10-03,Prima,-0.0030652004983475,2024-10-02,1.0,False,False
2024-10-04,Prima,0.0019848197840994,2024-10-03,1.0,False,False
2024-10-08,Prima,-0.000238279149198,2024-10-04,4.0,False,False
2024-10-09,Prima,0.0006188109289475,2024-10-08,1.0,False,False
2024-10-10,Prima,0.0017645340942138,2024-10-09,1.0,False,False
2024-10-11,Prima,0.0018764543392903,2024-10-10,1.0,False,False
2024-10-15,Prima,-0.0026257290413236,2024-10-11,4.0,False,False
2024-10-16,Prima,0.0043548425694842,2024-10-15,1.0,False,False
2024-10-17,Prima,0.0004814147370341,2024-10-16,1.0,False,False
2024-10-18,Prima,0.0031671270204276,2024-10-17,1.0,False,False
2024-10-22,Prima,0.0028492491066461,2024-10-18,4.0,False,False
2024-10-23,Prima,-0.0019303453002058,2024-10-22,1.0,False,False
2024-10-24,Prima,0.0007460167620193,2024-10-23,1.0,False,False
2024-10-25,Prima,-0.0009100342411064,2024-10-24,1.0,False,False
2024-10-29,Prima,0.0014232339094623,2024-10-25,4.0,False,False
2024-10-30,Prima,-0.0019014489743364,2024-10-29,1.0,False,False
2024-10-31,Prima,-0.0038985324539401,2024-10-30,1.0,False,False
2024-11-01,Prima,0.0015783566348798,2024-10-31,1.0,False,False
2024-11-05,Prima,0.00430833815212,2024-11-01,4.0,False,False
2024-11-06,Prima,0.0021334264322351,2024-11-05,1.0,False,False
2024-11-07,Prima,0.005242725223678,2024-11-06,1.0,False,False
2024-11-08,Prima,-0.0030617281504721,2024-11-07,1.0,False,False
2024-11-12,Prima,-0.0006116594499545,2024-11-08,4.0,False,False
2024-11-13,Prima,0.0015388403704604,2024-11-12,1.0,False,False
2024-11-14,Prima,0.0007866619500723,2024-11-13,1.0,False,False
2024-11-15,Prima,-0.0025455254592831,2024-11-14,1.0,False,False
2024-11-19,Prima,0.0018220881561079,2024-11-15,4.0,False,False
2024-11-20,Prima,-0.0015344018392307,2024-11-19,1.0,False,False
2024-11-21,Prima,0.0007742929871371,2024-11-20,1.0,False,False
2024-11-22,Prima,0.0013472227833749,2024-11-21,1.0,False,False
2024-11-26,Prima,0.0022304708589714,2024-11-22,4.0,False,False
2024-11-27,Prima,0.0003213598340114,2024-11-26,1.0,False,False
2024-12-03,Prima,0.002831801265484,2024-11-27,6.0,True,False
2024-12-04,Prima,-3.803727123691343e-05,2024-12-03,1.0,False,False
2024-12-05,Prima,0.0006857452440429,2024-12-04,1.0,False,False
2024-12-06,Prima,-0.0001039440621132,2024-12-05,1.0,False,False
2024-12-10,Prima,-0.0008230578115385,2024-12-06,4.0,False,False
2024-12-11,Prima,0.0039184736534591,2024-12-10,1.0,False,False
2024-12-12,Prima,-0.0025856648302412,2024-12-11,1.0,False,False
2024-12-13,Prima,-0.0022722371750183,2024-12-12,1.0,False,False
2024-12-17,Prima,-0.0021070285118078,2024-12-13,4.0,False,False
2024-12-18,Prima,-0.0174677474763407,2024-12-17,1.0,False,False
2024-12-19,Prima,0.0031470248114873,2024-12-18,1.0,False,False
2024-12-20,Prima,0.0056048405968071,2024-12-19,1.0,False,False
2024-12-24,Prima,0.0040175129713617,2024-12-20,4.0,False,False
2024-12-27,Prima,-0.0024245522430948,2024-12-24,3.0,False,False
2024-12-31,Prima,0.0005861515030623,2024-12-27,4.0,False,False
2025-01-02,Prima,0.0006952364112249,2024-12-31,2.0,False,False
2025-01-03,Prima,0.0028206404593282,2025-01-02,1.0,False,False
2025-01-07,Prima,-0.0012948979001446,2025-01-03,4.0,False,False
2025-01-08,Prima,0.0011065467862142,2025-01-07,1.0,False,False
2025-01-14,Prima,0.0029079839621282,2025-01-08,6.0,True,False
2025-01-15,Prima,0.0039119073792589,2025-01-14,1.0,False,False
2025-01-16,Prima,-0.0012876849429165,2025-01-15,1.0,False,False
2025-01-17,Prima,0.0003425880424936,2025-01-16,1.0,False,False
2025-01-22,Prima,-0.0001954641528198,2025-01-17,5.0,True,False
2025-01-23,Prima,7.476185813625209e-05,2025-01-22,1.0,False,False
2025-01-24,Prima,0.000816938085474,2025-01-23,1.0,False,False
2025-01-28,Prima,0.0032191794444051,2025-01-24,4.0,False,False
2025-01-29,Prima,0.0010003584683371,2025-01-28,1.0,False,False
2025-01-30,Prima,0.0019432065887618,2025-01-29,1.0,False,False
2025-01-31,Prima,-0.0022827627606041,2025-01-30,1.0,False,False
2025-02-04,Prima,0.0050254654657089,2025-01-31,4.0,False,False
2025-02-05,Prima,0.0025011144395594,2025-02-04,1.0,False,False
2025-02-06,Prima,0.0006846328699667,2025-02-05,1.0,False,False
2025-02-07,Prima,0.0009472889603273,2025-02-06,1.0,False,False
2025-02-11,Prima,-0.0021242950930578,2025-02-07,4.0,False,False
2025-02-12,Prima,0.001667645348534,2025-02-11,1.0,False,False
2025-02-13,Prima,0.0024838487423147,2025-02-12,1.0,False,False
2025-02-14,Prima,0.0005744539347013,2025-02-13,1.0,False,False
2025-02-19,Prima,0.000144556031973,2025-02-14,5.0,True,False
2025-02-20,Prima,0.0014132611000741,2025-02-19,1.0,False,False
2025-02-21,Prima,-0.0061555843512985,2025-02-20,1.0,False,False
2025-02-25,Prima,0.0008173602878476,2025-02-21,4.0,False,False
2025-02-26,Prima,0.0014852950833877,2025-02-25,1.0,False,False
2025-02-27,Prima,-0.0038063242922181,2025-02-26,1.0,False,False
2025-02-28,Prima,0.0012655796320716,2025-02-27,1.0,False,False
2025-03-04,Prima,0.0013484098976063,2025-02-28,4.0,False,False
2025-03-05,Prima,0.0050119772624428,2025-03-04,1.0,False,False
2025-03-06,Prima,-0.0033543095900412,2025-03-05,1.0,False,False
2025-03-07,Prima,-3.836606113099815e-05,2025-03-06,1.0,False,False
2025-03-11,Prima,0.0042052135755219,2025-03-07,4.0,False,False
2025-03-12,Prima,0.0022768718252124,2025-03-11,1.0,False,False
2025-03-13,Prima,0.0024458140937243,2025-03-12,1.0,False,False
2025-03-14,Prima,0.0035896615791633,2025-03-13,1.0,False,False
2025-03-18,Prima,0.001127341116816,2025-03-14,4.0,False,False
2025-03-19,Prima,0.0019818212060187,2025-03-18,1.0,False,False
2025-03-20,Prima,-2.416161264850967e-05,2025-03-19,1.0,False,False
2025-03-21,Prima,0.0003279912157377,2025-03-20,1.0,False,False
2025-03-25,Prima,0.0044162467040303,2025-03-21,4.0,False,False
2025-03-26,Prima,-0.0035049884441793,2025-03-25,1.0,False,False
2025-03-27,Prima,0.0009172068190628,2025-03-26,1.0,False,False
2025-03-28,Prima,-0.0061852116486219,2025-03-27,1.0,False,False
2025-04-01,Prima,0.0047319405150587,2025-03-28,4.0,False,False
2025-04-02,Prima,0.0003750397915806,2025-04-01,1.0,False,False
2025-04-03,Prima,-0.0115549312490599,2025-04-02,1.0,False,False
2025-04-04,Prima,-0.0178640084148252,2025-04-03,1.0,False,False
