periodo,fecha_cartera,archivo,fila_excel_aprox,Habitat,Integra,Prima,Profuturo,pct_Habitat,pct_Integra,pct_Prima,pct_Profuturo,identificador_especifico,categoria_instrumento,estado_refinado,fingerprint_vector,monto_vector_total,fuente,conservar_auditoria,id_cluster,prioridad
2019-06,2019-06-28,CA-0001-jn2019.XLS,572,0.0,313433.79898828,29410.7709,1727.77268892,,3.9707820969080223,0.4329865326827778,0.0291669794856785,THE VANGUARD GROUP INC.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,0.0|313433.798988|29410.7709|1727.772689,344572.34257720003,hoja3,True,,150.23
2019-06,2019-06-28,CA-0001-jn2019.XLS,574,229.8784184086,0.0,0.0,89139.933731784,0.0185096416587759,,,1.504794372073833,THREADNEEDLE INVESTMENT SERVICES LIMITED,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,229.878418|0.0|0.0|89139.933732,89369.81215019259,hoja3,True,,150.4
2019-06,2019-06-28,CA-0001-jn2019.XLS,576,3530.51330483,0.0,0.0,0.0,0.2842743420471494,,,,Tokio Marine Asset Management Co. Ltd (TMAM),FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,3530.513305|0.0|0.0|0.0,3530.51330483,hoja3,True,,150.44
2019-06,2019-06-28,CA-0001-jn2019.XLS,578,0.0,26994.7890223462,0.0,20696.0077528892,,0.3419874477664407,,0.349374681886706,TRG MANAGEMENT L.P.,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,0.0|26994.789022|0.0|20696.007753,47690.7967752354,hoja3,True,,150.19
2019-06,2019-06-28,CA-0001-jn2019.XLS,580,25376.4650958335,157568.630130846,0.0,87837.316971305,2.043294358565767,1.9961813230655456,,1.4828045602344404,UBS GLOBAL ASSET MANAGEMENT (US) INC.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,25376.465096|157568.630131|0.0|87837.316971,270782.4121979845,hoja3,True,,150.37
2019-06,2019-06-28,CA-0001-jn2019.XLS,582,0.0,73317.2747827,0.0,0.0,,0.9288306591087102,,,VAN ECK ASSOCIATES CORPORATION,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,0.0|73317.274783|0.0|0.0,73317.2747827,hoja3,True,,150.3
2019-06,2019-06-28,CA-0001-jn2019.XLS,584,1055.5080986259,10554.67786023,0.0,0.0,0.0849887379979052,0.1337134859779429,,,Vanguard Group (Ireland) Limited,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,1055.508099|10554.67786|0.0|0.0,11610.1859588559,hoja3,True,,150.32
2019-06,2019-06-28,CA-0001-jn2019.XLS,586,0.0,0.0,0.0,6536.4765751351,,,,0.1103439586689817,VEPF VI Co-Invest 1 GP L.P.,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,0.0|0.0|0.0|6536.476575,6536.4765751351,hoja3,True,,150.27
2019-06,2019-06-28,CA-0001-jn2019.XLS,588,4352.179000181,0.0,0.0,0.0,0.3504342612320075,,,,Veritas Asset Management LLP,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,4352.179|0.0|0.0|0.0,4352.179000181,hoja3,True,,150.28
2019-06,2019-06-28,CA-0001-jn2019.XLS,590,13318.5977146522,0.0,0.0,0.0,1.0724037202023036,,,,Wellington Luxembourg S.à r.l.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,13318.597715|0.0|0.0|0.0,13318.5977146522,hoja3,True,,150.3
2019-06,2019-06-28,CA-0001-jn2019.XLS,594,2124.5036475,0.0,196083.6608,8.659931400000001,0.1710634755981785,,2.8867514113864297,0.0001461905510551,WisdomTree Asset Management Inc.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,2124.503648|0.0|196083.6608|8.659931,198216.82437890003,hoja3,True,,150.32
2019-06,2019-06-28,CA-0001-jn2019.XLS,596,5593.57917202,0.0,0.0,0.0,0.4503908926328747,,,,MONEDA ASSET MANAGEMENT,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,5593.579172|0.0|0.0|0.0,5593.57917202,hoja3,True,,150.23
2019-06,2019-06-28,CA-0001-jn2019.XLS,598,0.0,11234.6228175258,0.0,0.0,,0.1423274684904479,,,Carlyle Partners VII,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,0.0|11234.622818|0.0|0.0,11234.6228175258,hoja3,True,,150.2
2019-06,2019-06-28,CA-0001-jn2019.XLS,604,0.0,3192.1715783675,0.0,0.0,,0.0404404942752018,,,CEP V Lux GP S.à.r.l,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,0.0|3192.171578|0.0|0.0,3192.1715783675,hoja3,True,,150.2
2019-06,2019-06-28,CA-0001-jn2019.XLS,612,394.3729725347,1.3463262557,0.0,0.0,0.0317546225176677,1.705613182109524e-05,,,Lexington Partners GP Holdings IX LLC,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,394.372973|1.346326|0.0|0.0,395.7192987904,hoja3,True,,150.37
2019-06,2019-06-28,CA-0001-jn2019.XLS,616,17915.106023345,0.0,0.0,0.0,1.4425111981659988,,,,Lazard Freres Gestion SAS,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,17915.106023|0.0|0.0|0.0,17915.106023345,hoja3,True,,150.25
2019-06,2019-06-28,CA-0001-jn2019.XLS,618,18773.458219072694,0.0,0.0,0.0,1.5116250874555244,,,,Russell Investments Ireland Limited,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,18773.458219|0.0|0.0|0.0,18773.458219072694,hoja3,True,,150.35
2019-06,2019-06-28,CA-0001-jn2019.XLS,622,0.0,0.0521077734,0.0,0.0,,6.601349771286051e-07,,,GAM Fund Management Limited,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,0.0|0.052108|0.0|0.0,0.0521077734,hoja3,True,,150.27
2019-06,2019-06-28,CA-0001-jn2019.XLS,624,16168.839701744,0.0,177163.808908275,0.0,1.30190311465217,,2.6082126033652604,,Jupiter Unit Trust Managers Limited,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,16168.839702|0.0|177163.808908|0.0,193332.648610019,hoja3,True,,150.35
2019-06,2019-06-28,CA-0001-jn2019.XLS,626,60.7064530838,0.0,0.0,0.0,0.0048880390805507,,,,ASF VIII GP Limited,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,60.706453|0.0|0.0|0.0,60.7064530838,hoja3,True,,150.19
2019-06,2019-06-28,CA-0001-jn2019.XLS,630,0.0,0.0,0.0,77653.1361877465,,,,1.3108827594689891,Comgest Asset Management International,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,0.0|0.0|0.0|77653.136188,77653.1361877465,hoja3,True,,150.38
2019-06,2019-06-28,CA-0001-jn2019.XLS,632,1940.9152488477,0.0,45985.431093,0.0,0.1562810723813507,,0.6769993357393048,,M&G Luxembourg S.A.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,1940.915249|0.0|45985.431093|0.0,47926.3463418477,hoja3,True,,150.19
2019-06,2019-06-28,CA-0001-jn2019.XLS,634,988.2457609806,0.0,0.0,0.0,0.0795728239005098,,,,"PGSF VI Feeder GP, LLC",Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,988.245761|0.0|0.0|0.0,988.2457609806,hoja3,True,,150.22
2019-06,2019-06-28,CA-0001-jn2019.XLS,638,0.0,0.0,0.0,23989.4342357673,,,,0.4049718696879213,Baillie Gifford Overseas Growth Funds ICVC,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,0.0|0.0|0.0|23989.434236,23989.4342357673,hoja3,True,,150.42
2019-06,2019-06-28,CA-0001-jn2019.XLS,640,16037.93096172,0.0,60696.08205,0.0,1.29136243891314,,0.8935701210830517,,"SSGA Funds Management, Inc.",FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,16037.930962|0.0|60696.08205|0.0,76734.01301172,hoja3,True,,150.27
2019-06,2019-06-28,CA-0001-jn2019.XLS,642,9014.7826884126,0.0,0.0,0.0,0.7258636906822027,,,,DMS Investment Management Services (Europe) L,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,9014.782688|0.0|0.0|0.0,9014.7826884126,hoja3,True,,150.45
2019-06,2019-06-28,CA-0001-jn2019.XLS,646,6.7640524237,0.0,0.0,0.0,0.0005446365404399,,,,CVC Credit Partners Global Special Situations,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,6.764052|0.0|0.0|0.0,6.7640524237,hoja3,True,,150.45
2019-06,2019-06-28,CA-0001-jn2019.XLS,650,0.0,38858.3769223234,150333.39798480002,0.0,,0.4922830527407005,2.2132142323361768,,Vontobel Asset Management S.A.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,0.0|38858.376922|150333.397985|0.0,189191.7749071234,hoja3,True,,150.3
2019-06,2019-06-28,CA-0001-jn2019.XLS,652,10930.5505560519,0.0,0.0,0.0,0.8801199143715952,,,,Northern Trust Luxembourg Management Company,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,10930.550556|0.0|0.0|0.0,10930.5505560519,hoja3,True,,150.44
2019-06,2019-06-28,CA-0001-jn2019.XLS,654,5367.8238023748,0.0,0.0,0.0,0.4322132358367079,,,,"NB Private Debt Associates III, LP",Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,5367.823802|0.0|0.0|0.0,5367.8238023748,hoja3,True,,150.34
2019-06,2019-06-28,CA-0001-jn2019.XLS,666,1128.87333,0.0,0.0,0.0,0.0908960526225171,,,,"Krane Funds Advisors, LLC",FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,1128.87333|0.0|0.0|0.0,1128.87333,hoja3,True,,150.25
2019-06,2019-06-28,CA-0001-jn2019.XLS,672,0.0,0.0,72361.6992,0.0,,,1.0653117982583091,,Investec Asset Management Luxembourg S.A.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,0.0|0.0|72361.6992|0.0,72361.6992,hoja3,True,,150.41
2019-06,2019-06-28,CA-0001-jn2019.XLS,674,7052.944821804,41143.98645718349,78045.3023704201,106341.15195579625,0.5678979444632696,0.5212386326776439,1.148986028977132,1.7951726042833325,OPERACIONES EN TRÁNSITO,,pendiente_sin_categoria,7052.944822|41143.986457|78045.30237|106341.151956,232583.38560520386,hoja3,True,,10.23
2019-07,2019-07-31,CA-0001-jl2019.XLS,8,43010.7647004,38699.2301443679,50384.709137898506,45129.4717638652,3.337092740160508,0.4974712545669425,0.7506340580953006,0.7736270132737372,GOBIERNO CENTRAL,BONOS GOBIERNO CENTRAL DE LA REPUBLICA,pareja_exacta_heuristica,43010.7647|38699.230144|50384.709138|45129.471764,177224.17574653163,hoja3,True,,145.16
2019-07,2019-07-31,CA-0001-jl2019.XLS,12,0.0,167.37421948,3.63457,24.33442756,,0.0021515638072453,5.414801584076841e-05,0.000417150251868,BANCO CITIBANK,CUENTAS CORRIENTES,pareja_exacta_original,0.0|167.374219|3.63457|24.334428,195.34321703999998,hoja3,True,,150.14
2019-07,2019-07-31,CA-0001-jl2019.XLS,14,12165.9964891515,150258.04441141803,180496.59678829095,94477.98185203147,0.9439278479135744,1.931538627080469,2.6890478329203096,1.6195784276571263,BANCO CONTINENTAL,,pendiente_sin_categoria,12165.996489|150258.044411|180496.596788|94477.981852,437398.61954089196,hoja3,True,,10.17
2019-07,2019-07-31,CA-0001-jl2019.XLS,20,0.0,0.0,0.0,536.4544355099999,,,,0.0091961112435034,OTROS BONOS SISTEMA FINANCIERO,,pendiente_sin_categoria,0.0|0.0|0.0|536.454436,536.4544355099999,hoja3,True,,10.3
2019-07,2019-07-31,CA-0001-jl2019.XLS,21,1612.1169496,17958.8667776343,12655.3938001536,14006.4246290806,0.125079937691734,0.2308578220585231,0.1885407253022722,0.2401035959192288,BANCO DE CREDITO DEL PERU,,pendiente_sin_categoria,1612.11695|17958.866778|12655.3938|14006.424629,46232.802156468504,hoja3,True,,10.25
2019-07,2019-07-31,CA-0001-jl2019.XLS,25,0.0,12292.7279499033,0.0,12771.766576902,,0.1580206834212308,,0.2189386058586517,OTROS BONOS SISTEMA FINANCIERO,,pendiente_sin_categoria,0.0|12292.72795|0.0|12771.766577,25064.494526805298,hoja3,True,,10.3
2019-07,2019-07-31,CA-0001-jl2019.XLS,26,3434.93990084,0.0,0.0,0.0,0.2665080029575529,,,,BANCO DE LA NACION,BONOS SUBORDINADOS SISTEMA FINANCIERO,pareja_exacta_original,3434.939901|0.0|0.0|0.0,3434.93990084,hoja3,True,,150.18
2019-07,2019-07-31,CA-0001-jl2019.XLS,35,0.0,0.0,1008.92609,0.0,,,0.015031034181068,,BANCO INTERAMERICANO DE FINANZAS,,pendiente_sin_categoria,0.0|0.0|1008.92609|0.0,1008.92609,hoja3,True,,10.32
2019-07,2019-07-31,CA-0001-jl2019.XLS,40,312.02142224,37722.9260220708,123707.9311329,10163.0326459708,0.0242089260719881,0.4849210504738335,1.8430072923655223,0.1742186709573062,BANCO INTERNACIONAL DEL PERU,,pendiente_sin_categoria,312.021422|37722.926022|123707.931133|10163.032646,171905.9112231816,hoja3,True,,10.28
2019-07,2019-07-31,CA-0001-jl2019.XLS,46,2251.8553736313,0.0,0.0,0.0,0.1747155688019319,,,,BANCO MIBANCO,BONOS SUBORDINADOS SISTEMA FINANCIERO,pareja_exacta_original,2251.855374|0.0|0.0|0.0,2251.8553736313,hoja3,True,,150.13
2019-07,2019-07-31,CA-0001-jl2019.XLS,53,34785.992147820005,45219.36645659999,12885.11611312,53301.43777226,2.6989541493711453,0.581286368694365,0.1919631404549539,0.9137140430694416,BANCO SCOTIABANK DEL PERU S.A.A,,pendiente_sin_categoria,34785.992148|45219.366457|12885.116113|53301.437772,146191.91248980002,hoja3,True,,10.31
2019-07,2019-07-31,CA-0001-jl2019.XLS,58,15323.16583824,189829.32109752,169695.71194394003,160483.67340590002,1.188884360258553,2.440219874340777,2.528135679998167,2.751073745906634,CONSORCIO CREDICORP,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta_original,15323.165838|189829.321098|169695.711944|160483.673406,535331.8722856,hoja3,True,,150.19
2019-07,2019-07-31,CA-0001-jl2019.XLS,65,0.0,0.0,34584.643888848,2700.0,,,0.5152438514434103,0.046284453466871,CREDISCOTIA FINANCIERA,,pendiente_sin_categoria,0.0|0.0|34584.643889|2700.0,37284.643888848,hoja3,True,,10.22
2019-07,2019-07-31,CA-0001-jl2019.XLS,73,8243.9224910588,0.0,0.0,0.0,0.639624384430031,,,,Financiera Oh! S.A.,,pendiente_sin_categoria,8243.922491|0.0|0.0|0.0,8243.9224910588,hoja3,False,hoja3_001070,10.19
2019-07,2019-07-31,CA-0001-jl2019.XLS,75,8243.9224910588,0.0,0.0,0.0,0.639624384430031,,,,OTROS BONOS SISTEMA FINANCIERO,,pendiente_sin_categoria,8243.922491|0.0|0.0|0.0,8243.9224910588,hoja3,True,hoja3_001070,10.3
2019-07,2019-07-31,CA-0001-jl2019.XLS,79,55168.171604,270380.750068,203211.0328456,170961.485864,4.280354144596861,3.4756931971333893,3.027448701095992,2.930688495222016,Intercorp Financial Services Inc.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta_original,55168.171604|270380.750068|203211.032846|170961.485864,699721.4403816,hoja3,True,,150.33
2019-07,2019-07-31,CA-0001-jl2019.XLS,82,2924.874275016,0.0,0.0,0.0,0.2269333451062159,,,,Intercorp Perú Ltd.,OTROS BONOS SISTEMA FINANCIERO,pareja_exacta_heuristica,2924.874275|0.0|0.0|0.0,2924.874275016,hoja3,True,,145.19
2019-07,2019-07-31,CA-0001-jl2019.XLS,84,1332.5629310692,0.0,0.0,0.0,0.1033900725563402,,,,INTERSEGURO,BONOS SUBORDINADOS SISTEMA FINANCIERO,pareja_exacta_original,1332.562931|0.0|0.0|0.0,1332.5629310692,hoja3,True,,150.11
2019-07,2019-07-31,CA-0001-jl2019.XLS,86,0.0,0.0,0.0,1969.3157585754,,,,0.03375877910717,Pacifico Compañía de Seguros y Reaseguros,BONOS SUBORDINADOS SISTEMA FINANCIERO,pareja_exacta_original,0.0|0.0|0.0|1969.315759,1969.3157585754,hoja3,True,,150.41
2019-07,2019-07-31,CA-0001-jl2019.XLS,99,589.982518,0.0,0.0,0.0,0.0457752004958216,,,,Administradora Jockey Plaza Shopping Center S,BONOS DE EMPRESAS PRIVADAS,pareja_exacta_original,589.982518|0.0|0.0|0.0,589.982518,hoja3,True,,150.45
2019-07,2019-07-31,CA-0001-jl2019.XLS,101,38691.2041354233,367314.99632805696,298845.501524826,273271.569126767,3.001949333562733,4.721764525105518,4.452216066964911,4.68452786113581,ALICORP S.A.,,pendiente_sin_categoria,38691.204135|367314.996328|298845.501525|273271.569127,978123.2711150732,hoja3,True,,10.12
2019-07,2019-07-31,CA-0001-jl2019.XLS,106,20840.5332787778,167335.3551052874,166906.6843945015,119274.45726545132,1.6169624695148952,2.1510642130886723,2.4865846002480625,2.044649284107068,CEMENTOS PACASMAYO S.A.A.,,pendiente_sin_categoria,20840.533279|167335.355105|166906.684395|119274.457265,474357.030044018,hoja3,True,,10.25
2019-07,2019-07-31,CA-0001-jl2019.XLS,112,0.0,11696.3088,0.0,0.0,,0.1503538285085286,,,CIA MINERA ATACOCHA,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta_original,0.0|11696.3088|0.0|0.0,11696.3088,hoja3,True,,150.19
2019-07,2019-07-31,CA-0001-jl2019.XLS,114,0.30193488,797.8125979199999,19487.73263736,2.7677364000000004,2.342633764053639e-05,0.0102557294425748,0.2903292701883383,4.7445617264579725e-05,CIA MINERA BUENAVENTURA,,pendiente_sin_categoria,0.301935|797.812598|19487.732637|2.767736,20288.61490656,hoja3,True,,10.23
2019-07,2019-07-31,CA-0001-jl2019.XLS,129,0.0,6358.7838600000005,0.0,0.0,,0.0817409589946222,,,EDITORA EL COMERCIO,ACCIONES DEL TRABAJO,pareja_exacta_original,0.0|6358.78386|0.0|0.0,6358.7838600000005,hoja3,True,,150.19
2019-07,2019-07-31,CA-0001-jl2019.XLS,131,0.0,1606.31598218,0.0,1606.31760016,,0.0206488869133824,,0.0275361230435635,Efic Partners S.A.C.,FONDO DE INVERSION ALTERNATIVO,pareja_exacta_original,0.0|1606.315982|0.0|1606.3176,3212.63358234,hoja3,True,,150.2
2019-07,2019-07-31,CA-0001-jl2019.XLS,133,5088.1485123034,67390.2704790447,10345.0585306823,27007.0211813792,0.3947761352196617,0.8662891296739398,0.154121228424012,0.4629648944993876,Enel Distribucion Peru S.A.A.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta_original,5088.148512|67390.270479|10345.058531|27007.021181,109830.4987034096,hoja3,True,,150.29
2019-07,2019-07-31,CA-0001-jl2019.XLS,136,10040.19234,99042.55446,126371.3685,68888.604180638,0.7789922639370684,1.273173229517114,1.882687322945378,1.1809153313320144,Enel Generación Perú S.A.A.,,pendiente_sin_categoria,10040.19234|99042.55446|126371.3685|68888.604181,304342.719480638,hoja3,True,,10.27
2019-07,2019-07-31,CA-0001-jl2019.XLS,141,24346.4167280805,173675.553,168989.8044,114015.6897,1.8889747968476416,2.2325662530289785,2.517619032121972,1.95450143867143,Engie Energía Perú S.A.,,pendiente_sin_categoria,24346.416728|173675.553|168989.8044|114015.6897,481027.4638280805,hoja3,True,,10.23
2019-07,2019-07-31,CA-0001-jl2019.XLS,144,6221.77508095,0.0,0.0,9047.65488375,0.4827312557257721,,,0.1550984301671243,Falabella Perú S.A.,BONOS DE EMPRESAS PRIVADAS,pareja_exacta_original,6221.775081|0.0|0.0|9047.654884,15269.4299647,hoja3,True,,150.19
2019-07,2019-07-31,CA-0001-jl2019.XLS,146,6512.6187897732,0.0,0.0,0.0,0.5052970584032174,,,,Fenix Power Perú S.A.,BONOS DE EMPRESAS PRIVADAS,pareja_exacta_original,6512.61879|0.0|0.0|0.0,6512.6187897732,hoja3,True,,150.21
2019-07,2019-07-31,CA-0001-jl2019.XLS,148,20267.4782525058,95003.8207771638,91497.1442480793,78446.483851167,1.5725006288290682,1.2212560749750956,1.363129287957054,1.3447602338699969,Ferreycorp S.A.A.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta_original,20267.478253|95003.820777|91497.144248|78446.483851,285214.9271289159,hoja3,True,,150.17
2019-07,2019-07-31,CA-0001-jl2019.XLS,150,41.5337302395,728.5159954562,745.3977120000001,551.4473831472,0.0032224934994641,0.0093649347772471,0.0111049744858534,0.0094531262017423,Fossal S.A.A.,,pendiente_sin_categoria,41.53373|728.515995|745.397712|551.447383,2066.8948208429,hoja3,True,,10.13
2019-07,2019-07-31,CA-0001-jl2019.XLS,155,583.7661711349999,0.0,0.0,0.0,0.0452928904011741,,,,GLORIA S.A.,BONOS DE EMPRESAS PRIVADAS,pareja_exacta_original,583.766171|0.0|0.0|0.0,583.7661711349999,hoja3,True,,150.11
2019-07,2019-07-31,CA-0001-jl2019.XLS,157,16485.241884383002,74771.15465037701,71034.9105645068,52070.80284595279,1.2790468013151328,0.9611689940750756,1.058281849708351,0.8926180190022667,GRANA & MONTERO S.A.,,pendiente_sin_categoria,16485.241884|74771.15465|71034.910565|52070.802846,214362.10994521962,hoja3,True,,10.2
2019-07,2019-07-31,CA-0001-jl2019.XLS,170,68330.89507597161,214601.022834784,186190.573740787,180279.87913429705,5.301615432207687,2.758655396055885,2.7738770023188146,3.090428028446115,InRetail Peru Corp.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta_original,68330.895076|214601.022835|186190.573741|180279.879134,649402.3707858396,hoja3,True,,150.19
2019-07,2019-07-31,CA-0001-jl2019.XLS,176,17189.0315047906,13945.6529283218,7627.681159904399,6266.2324573401,1.3336519972288126,0.1792687201302649,0.1136375968202109,0.1074182016979092,LUZ DEL SUR S.A.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta_original,17189.031505|13945.652928|7627.68116|6266.232457,45028.5980503569,hoja3,True,,150.16
2019-07,2019-07-31,CA-0001-jl2019.XLS,179,17943.432899067,155222.75550074602,163234.048330174,107888.007709408,1.3921840283038918,1.995359045340905,2.4318694741702647,1.849458323133156,MINSUR,ACCIONES DEL TRABAJO,pareja_exacta_original,17943.432899|155222.755501|163234.04833|107888.007709,444288.244439395,hoja3,True,,150.06
2019-07,2019-07-31,CA-0001-jl2019.XLS,182,8838.3411596298,70569.026521812,58920.2515503966,45076.7620120818,0.6857437742460811,0.9071514349616288,0.8777970198105784,0.7727234421427487,Nexa Resources S.A. Peru,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,pareja_exacta_heuristica,8838.34116|70569.026522|58920.25155|45076.762012,183404.3812439202,hoja3,True,,145.24
2019-07,2019-07-31,CA-0001-jl2019.XLS,184,538.596706485,0.0,0.0,0.0,0.0417883097779179,,,,Norvial S.A.,BONOS DE EMPRESAS PRIVADAS,pareja_exacta_original,538.596706|0.0|0.0|0.0,538.596706485,hoja3,True,,150.12
2019-07,2019-07-31,CA-0001-jl2019.XLS,186,0.0,0.0,0.0,5479.669,,,,0.0939346240164281,ORAZUL ENERGY EGENOR S. EN C. POR A.,BONOS DE EMPRESAS PRIVADAS,pareja_exacta_original,0.0|0.0|0.0|5479.669,5479.669,hoja3,True,,150.36
2019-07,2019-07-31,CA-0001-jl2019.XLS,188,1153.0108585061,0.0,0.0,0.0,0.0894590968574701,,,,Pacifico S.A. Entidad Prestadora de Salud,BONOS DE EMPRESAS PRIVADAS,pareja_exacta_original,1153.010859|0.0|0.0|0.0,1153.0108585061,hoja3,True,,150.41
2019-07,2019-07-31,CA-0001-jl2019.XLS,198,935.8449437292,9687.4480667813,0.0,0.0,0.0726097615187387,0.1245303052633247,,,RED DE ENERGIA DEL PERU,BONOS DE EMPRESAS PRIVADAS,pareja_exacta_original,935.844944|9687.448067|0.0|0.0,10623.2930105105,hoja3,True,,150.23
2019-07,2019-07-31,CA-0001-jl2019.XLS,200,587.0338439,0.0,49563.6732164106,0.0,0.0455464205845423,,0.7384022215692283,,Rutas de Lima S.A.C.,BONOS DE EMPRESAS PRIVADAS,pareja_exacta_original,587.033844|0.0|49563.673216|0.0,50150.7070603106,hoja3,True,,150.2
2019-07,2019-07-31,CA-0001-jl2019.XLS,202,149.4657444276,54.406519696,0.0,54.406519696,0.0115966561884306,0.0006993854789571,,0.0009326577885792,SAGA FALLABELLA SA,BONOS DE EMPRESAS PRIVADAS,pareja_exacta_original,149.465744|54.40652|0.0|54.40652,258.2787838196,hoja3,True,,150.18
2019-07,2019-07-31,CA-0001-jl2019.XLS,206,7049.6261973866,0.0,0.0,0.0,0.5469620586384358,,,,TELEFONICA DEL PERU,BONOS DE EMPRESAS PRIVADAS,pareja_exacta_original,7049.626197|0.0|0.0|0.0,7049.6261973866,hoja3,True,,150.19
2019-07,2019-07-31,CA-0001-jl2019.XLS,208,0.0,0.0,0.0,5148.320614920601,,,,0.0882545207162316,Terminales Portuarios Euroandinos Paita S.A.,BONOS DE EMPRESAS PRIVADAS,pareja_exacta_original,0.0|0.0|0.0|5148.320615,5148.320614920601,hoja3,True,,150.44
2019-07,2019-07-31,CA-0001-jl2019.XLS,210,0.0,41322.68977806,0.0,30.6093998356,,0.5311953299661136,,0.0005247182749406,TRANSPORTADORA DE GAS DEL PERU S.A.,BONOS DE EMPRESAS PRIVADAS,pareja_exacta_original,0.0|41322.689778|0.0|30.6094,41353.2991778956,hoja3,True,,150.35
2019-07,2019-07-31,CA-0001-jl2019.XLS,212,22396.3675723185,149930.40145625098,71482.88417376051,88643.0346305445,1.7376755831280355,1.9273268391108145,1.0649557842013215,1.5195534857480286,UNIÓN ANDINA DE CEMENTOS S.A.A.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta_original,22396.367572|149930.401456|71482.884174|88643.034631,332452.6878328745,hoja3,True,,150.31
2019-07,2019-07-31,CA-0001-jl2019.XLS,215,15304.5457906992,104816.612964549,87030.27122560801,59579.6982469488,1.1874396794698558,1.3473976551060804,1.296581577724626,1.0213384337337488,VOLCAN CIA MINERA,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta_original,15304.545791|104816.612965|87030.271226|59579.698247,266731.128227805,hoja3,True,,150.17
2019-07,2019-07-31,CA-0001-jl2019.XLS,218,4952.0407472550005,0.0,0.0,0.0,0.3842158897139997,,,,InRetail Pharma S.A.,BONOS DE EMPRESAS PRIVADAS,pareja_exacta_original,4952.040747|0.0|0.0|0.0,4952.0407472550005,hoja3,True,,150.2
2019-07,2019-07-31,CA-0001-jl2019.XLS,222,5696.343349999999,94142.6849,5479.00205,50592.7854,0.4419643819671451,1.210186336802859,0.0816264619459805,0.867281267261368,Nexa Resources Perú S.A.A.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta_original,5696.34335|94142.6849|5479.00205|50592.7854,155910.81569999998,hoja3,True,,150.26
2019-07,2019-07-31,CA-0001-jl2019.XLS,232,0.0,39540.9036068332,40623.7214890468,15331.552044861,,0.50829080709412,0.6052143485198717,0.2628194471093633,AC CAPITALES SAFI S.A.,FONDO DE INVERSION ALTERNATIVO,pareja_exacta_original,0.0|39540.903607|40623.721489|15331.552045,95496.17714074101,hoja3,True,,150.22
2019-07,2019-07-31,CA-0001-jl2019.XLS,236,785.1569234599999,0.0,0.82909918,24.63608992,0.0609182721445721,,1.2351963377293078e-05,0.0004223214657436,BlackRock Institutional Trust Company PE,FONDOS MUTUOS DEL EXT - ETF DEL MERCADO LOCAL,pareja_exacta_heuristica,785.156923|0.0|0.829099|24.63609,810.6221125599999,hoja3,True,,145.4
