afp,variante,fecha_cuota,fecha_objetivo_t1,retorno_real_t1,umbral_caida_relevante,caida_relevante_t1,probabilidad_riesgo,umbral_dinamico,alerta_salida,estado_diario,modelo_codigo,cobertura_objetivo,n_historial_disponible
Habitat,base_sin_rebote,2024-03-27,2024-03-28,0.0002016329615541,0.003038654353862475,0.0,0.12391244095129123,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1222
Habitat,base_sin_rebote,2024-03-28,2024-03-29,0.0001315318426204,0.0038973682470338253,0.0,0.1157009141909843,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1222
Habitat,base_sin_rebote,2024-03-29,2024-04-01,-0.0096266671310907,0.003906756183090675,1.0,0.1611345517304595,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1223
Habitat,base_sin_rebote,2024-04-01,2024-04-02,-0.0053929041242364,0.003904563721639275,1.0,0.23975146758467286,0.20630646437059114,True,RIESGO_ALTO,logistica_C1.0_normal,0.1,1224
Habitat,base_sin_rebote,2024-04-02,2024-04-03,-0.0013188259944139,0.004007559387640275,0.0,0.16655597304391662,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1225
Habitat,base_sin_rebote,2024-04-03,2024-04-04,-0.0111396732411677,0.004048479764561699,1.0,0.1548506010736807,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1226
Habitat,base_sin_rebote,2024-04-19,2024-04-22,0.0096274923165848,0.0045440255356044,0.0,0.19768897149974266,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1228
Habitat,base_sin_rebote,2024-04-22,2024-04-23,0.0078776873752146,0.0025,0.0,0.14556161031076734,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1228
Habitat,base_sin_rebote,2024-04-23,2024-04-24,0.0081144580550802,0.002879611914039,0.0,0.08749417407339614,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1229
Habitat,base_sin_rebote,2024-04-24,2024-04-25,0.0066378327351914,0.003446294700062475,0.0,0.11760481001076555,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1230
Habitat,base_sin_rebote,2024-04-25,2024-04-26,0.0027836761680601,0.0038861272743837753,0.0,0.14674367320139725,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1231
Habitat,base_sin_rebote,2024-04-26,2024-04-29,0.0023677191117277,0.0040208229466377,0.0,0.10897075139254053,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1232
Habitat,base_sin_rebote,2024-04-29,2024-04-30,0.0043963701792197,0.0037104654512355,0.0,0.08270699940955434,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1233
Habitat,base_sin_rebote,2024-04-30,2024-05-01,-0.0037761313341667,0.003570416225484525,1.0,0.21808460784848638,0.20630646437059114,True,RIESGO_ALTO,logistica_C1.0_normal,0.1,1234
Habitat,base_sin_rebote,2024-05-02,2024-05-03,0.0050222855981527,0.003673466494872075,0.0,0.0847717128401572,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1236
Habitat,base_sin_rebote,2024-05-03,2024-05-06,0.0058224028951381,0.0035897166226679248,0.0,0.09763641290199195,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1236
Habitat,base_sin_rebote,2024-05-06,2024-05-07,-0.0041736018821979,0.0030088264620806997,1.0,0.16181424551821233,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1237
Habitat,base_sin_rebote,2024-05-07,2024-05-08,0.0034084154077171,0.002715899051979225,0.0,0.1189560481600713,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1238
Habitat,base_sin_rebote,2024-05-08,2024-05-09,-0.0003058278108354,0.0031173257620716755,0.0,0.21236220160533964,0.20630646437059114,True,RIESGO_ALTO,logistica_C1.0_normal,0.1,1239
Habitat,base_sin_rebote,2024-05-09,2024-05-10,0.0078767878215126,0.00279991444568715,0.0,0.10041792906999132,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1240
Habitat,base_sin_rebote,2024-05-10,2024-05-13,0.0010563359830511,0.002610638761864575,0.0,0.1070533591851684,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1241
Habitat,base_sin_rebote,2024-05-13,2024-05-14,0.0045971471787262,0.003000555282819375,0.0,0.23282538689625432,0.20630646437059114,True,RIESGO_ALTO,logistica_C1.0_normal,0.1,1242
Habitat,base_sin_rebote,2024-05-14,2024-05-15,0.006791043146471,0.0030106628159409002,0.0,0.08506491674472591,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1243
Habitat,base_sin_rebote,2024-05-15,2024-05-16,0.003271014363301,0.003020938703676825,0.0,0.12152681951637527,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1244
Habitat,base_sin_rebote,2024-05-28,2024-05-29,-0.0025890264229107,0.0025,1.0,0.19985004477766416,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1246
Habitat,base_sin_rebote,2024-05-31,2024-06-03,-0.0005365254806845,0.0025,0.0,0.15702269585787995,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1247
Habitat,base_sin_rebote,2024-06-10,2024-06-11,-0.0021803899427781,0.0028053405035226003,0.0,0.13628038812559215,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1248
Habitat,base_sin_rebote,2024-06-12,2024-06-13,-0.0046700508705389,0.0031279571608591496,1.0,0.12174313760376076,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1249
Habitat,base_sin_rebote,2024-06-18,2024-06-19,-0.0014266257533778,0.003953356196702175,0.0,0.09861826838477379,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1250
Habitat,base_sin_rebote,2024-06-19,2024-06-20,-0.0039003099959096,0.0037673243183714246,1.0,0.1317274000788736,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1250
Habitat,base_sin_rebote,2024-06-20,2024-06-21,-0.0019127974171525,0.00380812574928015,0.0,0.18819562835157164,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1251
Habitat,base_sin_rebote,2024-06-25,2024-06-26,-0.0009491871646338,0.0031345129644871498,0.0,0.12439276810723228,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1253
Habitat,base_sin_rebote,2024-06-26,2024-06-27,-0.0005132843247132,0.003064769695858725,0.0,0.20711728158082726,0.20630646437059114,True,RIESGO_ALTO,logistica_C1.0_normal,0.1,1253
Habitat,base_sin_rebote,2024-07-02,2024-07-03,0.0036313423130758,0.0025,0.0,0.15308342276754508,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1255
Habitat,base_sin_rebote,2024-07-03,2024-07-04,-0.0001658588117866,0.0025,0.0,0.07999666871985729,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1255
Habitat,base_sin_rebote,2024-07-04,2024-07-05,0.0027121853486207,0.0025,0.0,0.15442454691442103,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1256
Habitat,base_sin_rebote,2024-07-05,2024-07-08,-0.0004906801395059,0.0025,0.0,0.24421677391004212,0.20630646437059114,True,RIESGO_ALTO,logistica_C1.0_normal,0.1,1257
Habitat,base_sin_rebote,2024-07-26,2024-07-29,-0.0028311963457777,0.0028385673163668,0.0,0.12271599373629594,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1259
Habitat,base_sin_rebote,2024-07-29,2024-07-30,-0.0029678733654476,0.0030720747748605747,0.0,0.19029203596929234,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1259
Habitat,base_sin_rebote,2024-07-30,2024-07-31,0.0090714648584377,0.0030412405402239755,0.0,0.18481922688583538,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1260
Habitat,base_sin_rebote,2024-07-31,2024-08-01,-0.0110767281538622,0.002976026562807075,1.0,0.07101584027116073,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1261
Habitat,base_sin_rebote,2024-08-06,2024-08-07,0.0005735606923311,0.0060126125291141246,0.0,0.17614730064422832,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1263
Habitat,base_sin_rebote,2024-08-07,2024-08-08,0.0062398278196713,0.006054960399890549,0.0,0.09167847869359712,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1263
Habitat,base_sin_rebote,2024-08-08,2024-08-09,0.005476588433692,0.006193544237012401,0.0,0.12980530194283135,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1264
Habitat,base_sin_rebote,2024-08-09,2024-08-12,0.0042182629003764,0.00662295638601,0.0,0.056684986918678376,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1265
Habitat,base_sin_rebote,2024-08-12,2024-08-13,0.0033076696219915,0.006776565937096275,0.0,0.1760450729024768,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1266
Habitat,base_sin_rebote,2024-08-13,2024-08-14,-0.0016489500070208,0.00698090708210055,0.0,0.11455707805788612,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1267
Habitat,base_sin_rebote,2024-08-14,2024-08-15,0.0082538909257212,0.007092408502015425,0.0,0.14724341148672052,0.20630646437059114,False,SIN_SENAL,logistica_C1.0_normal,0.1,1268
Habitat,base_sin_rebote,2024-08-15,2024-08-16,0.0002159459060908,0.0065251976112194994,0.0,0.08160686392525708,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1269
Habitat,base_sin_rebote,2024-08-16,2024-08-19,0.0014671702323914,0.006564113873004224,0.0,0.1282776532741573,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1270
Habitat,base_sin_rebote,2024-08-19,2024-08-20,0.0005960282219918,0.0047376796198190995,0.0,0.13978225904571517,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1271
Habitat,base_sin_rebote,2024-09-09,2024-09-10,-0.0010121945901589,0.0036706085953845755,0.0,0.16067220532509527,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1273
Habitat,base_sin_rebote,2024-09-11,2024-09-12,0.0062758035016226,0.004041983189785425,0.0,0.19176958014429674,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1274
Habitat,base_sin_rebote,2024-09-12,2024-09-13,0.0117892128758394,0.00409491136140015,0.0,0.0570967709964607,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1274
Habitat,base_sin_rebote,2024-09-13,2024-09-16,-0.0002467423980865,0.004339234348635975,0.0,0.08330396718684092,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1275
Habitat,base_sin_rebote,2024-09-16,2024-09-17,-0.0053076658402614,0.005157520383869326,1.0,0.12589268021713915,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1276
Habitat,base_sin_rebote,2024-09-17,2024-09-18,0.0025859321184533,0.005162834610322725,0.0,0.12103168995322117,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1277
Habitat,base_sin_rebote,2024-09-18,2024-09-19,0.0075430470932809,0.00442203292743555,0.0,0.1415746664499867,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1278
Habitat,base_sin_rebote,2024-09-19,2024-09-20,-0.0002197254403379,0.00441989363773275,0.0,0.05834225378854657,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1279
Habitat,base_sin_rebote,2024-09-20,2024-09-23,0.0023282712054208,0.0046400059011453,0.0,0.18063231586812567,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1280
Habitat,base_sin_rebote,2024-09-26,2024-09-27,-0.0009122387283854,0.00388449869671725,0.0,0.10666666913487667,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1282
Habitat,base_sin_rebote,2024-09-27,2024-09-30,-0.0178092135106106,0.004030238799432375,1.0,0.11163979148657593,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1282
Habitat,base_sin_rebote,2024-09-30,2024-10-01,0.0154315578300141,0.003383396822224575,0.0,0.26865061057443607,0.21895931797974866,True,RIESGO_ALTO,logistica_C1.0_normal,0.1,1283
Habitat,base_sin_rebote,2024-10-01,2024-10-02,0.001424245458119,0.005766547060092525,0.0,0.1416756578164149,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1284
Habitat,base_sin_rebote,2024-10-02,2024-10-03,0.0028192069207311,0.0066043988781981,0.0,0.07500238008990467,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1285
Habitat,base_sin_rebote,2024-10-03,2024-10-04,0.0058336798639593,0.00660481118177925,0.0,0.13193898207357915,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1286
Habitat,base_sin_rebote,2024-10-04,2024-10-07,0.0020493806294006,0.006449536849872151,0.0,0.05247726417024323,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1287
Habitat,base_sin_rebote,2024-10-07,2024-10-08,-0.0055972912588003,0.006507479143399501,0.0,0.0862249290185502,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1288
Habitat,base_sin_rebote,2024-10-10,2024-10-11,0.000162063641744,0.0065715174055763995,0.0,0.1288508557989707,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1290
Habitat,base_sin_rebote,2024-10-11,2024-10-14,0.002439052572462,0.0063552777633993,0.0,0.10289884342482018,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1290
Habitat,base_sin_rebote,2024-10-14,2024-10-15,-0.0082958811877535,0.00634152233342745,1.0,0.22851319751599036,0.21895931797974866,True,RIESGO_ALTO,logistica_C1.0_normal,0.1,1291
Habitat,base_sin_rebote,2024-10-16,2024-10-17,0.0003190044635894,0.00324529602076485,0.0,0.15710388779414633,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1293
Habitat,base_sin_rebote,2024-10-17,2024-10-18,0.0049989173573394,0.00328867747021215,0.0,0.11912464860353841,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1293
Habitat,base_sin_rebote,2024-10-18,2024-10-21,0.0007656596393532,0.0032451602760021,0.0,0.10289893081144179,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1294
Habitat,base_sin_rebote,2024-10-24,2024-10-25,0.0036254912981692,0.0028474584259914,0.0,0.1331025390705885,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1296
Habitat,base_sin_rebote,2024-10-25,2024-10-28,0.0004889951300468,0.00275493615179115,0.0,0.15720628287462377,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1296
Habitat,base_sin_rebote,2024-10-28,2024-10-29,0.006279453277445,0.002865476358845025,0.0,0.12617863233877097,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1297
Habitat,base_sin_rebote,2024-10-29,2024-10-30,-0.006570218247669,0.002825658688972725,1.0,0.1983123721500621,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1298
Habitat,base_sin_rebote,2024-11-05,2024-11-06,0.005612043174022,0.0033056307693714,0.0,0.07636502532908068,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1300
Habitat,base_sin_rebote,2024-11-06,2024-11-07,0.003029055942334,0.0033564959848611745,0.0,0.14869393935966652,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1300
Habitat,base_sin_rebote,2024-11-07,2024-11-08,-0.0004220356303362,0.003564823524612075,0.0,0.0875851113090449,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1301
Habitat,base_sin_rebote,2024-11-08,2024-11-11,-0.002052477405399,0.003582298126309125,0.0,0.24974603008794516,0.21895931797974866,True,RIESGO_ALTO,logistica_C1.0_normal,0.1,1302
Habitat,base_sin_rebote,2024-11-11,2024-11-12,0.0021548581893107,0.0034961027789421747,0.0,0.16825433236138712,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1303
Habitat,base_sin_rebote,2024-11-19,2024-11-20,-0.001847968339033,0.0025,0.0,0.15148191157678817,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1305
Habitat,base_sin_rebote,2024-11-20,2024-11-21,0.0052341167738962,0.0025,0.0,0.21151149649052914,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1305
Habitat,base_sin_rebote,2024-11-21,2024-11-22,-0.000455113964773,0.0025,0.0,0.1639385212274295,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1306
Habitat,base_sin_rebote,2024-11-22,2024-11-25,-0.0015331980222177,0.0025,0.0,0.13052995009806817,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1307
Habitat,base_sin_rebote,2024-11-25,2024-11-26,-0.0022475311598005,0.0025,0.0,0.18543508098412922,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1308
Habitat,base_sin_rebote,2024-11-26,2024-11-27,-0.0033456183553399,0.0025,1.0,0.20488971600007908,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1309
Habitat,base_sin_rebote,2024-11-27,2024-11-28,-0.0023885882275853,0.0025,0.0,0.1722420532143455,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1310
Habitat,base_sin_rebote,2024-11-28,2024-11-29,0.0037174927117533,0.0025,0.0,0.18111560356999554,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1311
Habitat,base_sin_rebote,2024-12-03,2024-12-04,0.0066673456366974,0.0025,0.0,0.10652017243894418,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1313
Habitat,base_sin_rebote,2024-12-09,2024-12-10,-0.0050397185218082,0.0029974194015795754,1.0,0.1459988491538556,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1314
Habitat,base_sin_rebote,2024-12-11,2024-12-12,-0.0004475750807783,0.0033492141584640003,0.0,0.1313902415995187,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1315
Habitat,base_sin_rebote,2024-12-23,2024-12-24,0.0048913203399183,0.00508727522714715,0.0,0.06597490024809431,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1316
Habitat,base_sin_rebote,2024-12-24,2024-12-26,0.0014836279864198,0.005014706318638425,0.0,0.06942325030162796,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1316
Habitat,base_sin_rebote,2024-12-26,2024-12-27,0.0006449098816685,0.00508614152186235,0.0,0.09204528708782907,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1317
Habitat,base_sin_rebote,2024-12-27,2024-12-30,-0.0018868177484194,0.004506196699385925,0.0,0.16851815306672954,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1318
Habitat,base_sin_rebote,2025-01-02,2025-01-03,0.004502338317706,0.0041903388424116,0.0,0.15637466393986132,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1320
Habitat,base_sin_rebote,2025-01-03,2025-01-06,0.0075196046909693,0.004114880634331275,0.0,0.14360205452945812,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1320
Habitat,base_sin_rebote,2025-01-06,2025-01-07,-0.0012876920730852,0.0030312956626616996,0.0,0.14324975813072957,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1321
Habitat,base_sin_rebote,2025-01-07,2025-01-08,0.0015421486444402,0.0027798826975988997,0.0,0.12414328076376974,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1322
Habitat,base_sin_rebote,2025-01-08,2025-01-09,-0.0022304967324644,0.0027732207194082,0.0,0.1346444025353845,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1323
Habitat,base_sin_rebote,2025-01-09,2025-01-10,-0.0052307393489116,0.002751263749420125,1.0,0.20461920846991913,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1324
Habitat,base_sin_rebote,2025-01-13,2025-01-14,0.0012925989715657,0.0029479361600961004,0.0,0.18029796728291644,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1326
Habitat,base_sin_rebote,2025-01-14,2025-01-15,0.0044539007864468,0.002972803357171875,0.0,0.14186309744335418,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1326
Habitat,base_sin_rebote,2025-01-15,2025-01-16,-0.0003557135876385,0.00297977711839515,0.0,0.12958404026127962,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1327
Habitat,base_sin_rebote,2025-01-16,2025-01-17,0.0008197861385557,0.002951660848034625,0.0,0.1310348990968485,0.21895931797974866,False,SIN_SENAL,logistica_C1.0_normal,0.1,1328
Habitat,base_sin_rebote,2025-01-17,2025-01-20,-0.0004278063248256,0.002891080391098875,0.0,0.1459368631423237,0.22331688900003538,False,SIN_SENAL,logistica_C1.0_normal,0.1,1329
Habitat,base_sin_rebote,2025-01-20,2025-01-21,0.0039230966288845,0.002722780719895575,0.0,0.24045349732472843,0.22331688900003538,True,RIESGO_ALTO,logistica_C1.0_normal,0.1,1330
Habitat,base_sin_rebote,2025-01-21,2025-01-22,0.0004114922919757,0.0025,0.0,0.15150317553729403,0.22331688900003538,False,SIN_SENAL,logistica_C1.0_normal,0.1,1331
Habitat,base_sin_rebote,2025-01-22,2025-01-23,-0.0001835713207068,0.0025,0.0,0.15553251947891641,0.22331688900003538,False,SIN_SENAL,logistica_C1.0_normal,0.1,1332
Habitat,base_sin_rebote,2025-01-23,2025-01-24,-0.0006400405651478,0.0025,0.0,0.16819177173508795,0.22331688900003538,False,SIN_SENAL,logistica_C1.0_normal,0.1,1333
Habitat,base_sin_rebote,2025-01-24,2025-01-27,-0.008386917967098,0.0025,1.0,0.15057213815339318,0.22331688900003538,False,SIN_SENAL,logistica_C1.0_normal,0.1,1334
Habitat,base_sin_rebote,2025-01-29,2025-01-30,0.0060475562954183,0.0025898108735016748,0.0,0.1462910079482315,0.22331688900003538,False,SIN_SENAL,logistica_C1.0_normal,0.1,1336
Habitat,base_sin_rebote,2025-01-30,2025-01-31,-0.0009558960602316,0.0025,0.0,0.10532071161507907,0.22331688900003538,False,SIN_SENAL,logistica_C1.0_normal,0.1,1336
Habitat,base_sin_rebote,2025-02-04,2025-02-05,0.0066638467620538,0.00329954248882335,0.0,0.10637340709879917,0.22331688900003538,False,SIN_SENAL,logistica_C1.0_normal,0.1,1338
Habitat,base_sin_rebote,2025-02-05,2025-02-06,0.0010756555067474,0.003348322746107175,0.0,0.10027132785722775,0.22331688900003538,False,SIN_SENAL,logistica_C1.0_normal,0.1,1338
Habitat,base_sin_rebote,2025-02-06,2025-02-07,-0.003941458079393,0.0037990110198804,1.0,0.13591311054344246,0.22331688900003538,False,SIN_SENAL,logistica_C1.0_normal,0.1,1339
Habitat,base_sin_rebote,2025-02-07,2025-02-10,0.0022157730681768,0.0038125437398968502,0.0,0.2249174467926743,0.22331688900003538,True,RIESGO_ALTO,logistica_C1.0_normal,0.1,1340
Habitat,base_sin_rebote,2025-02-10,2025-02-11,-0.0016733045405977,0.003918252950246625,0.0,0.10929019442443756,0.22331688900003538,False,SIN_SENAL,logistica_C1.0_normal,0.1,1341
Habitat,base_sin_rebote,2025-02-11,2025-02-12,-0.0004576806402862,0.003345284559930075,0.0,0.14942347103012252,0.22331688900003538,False,SIN_SENAL,logistica_C1.0_normal,0.1,1342
Habitat,base_sin_rebote,2025-02-12,2025-02-13,0.0036830652479025,0.0033808969496435253,0.0,0.15322726611031368,0.22331688900003538,False,SIN_SENAL,logistica_C1.0_normal,0.1,1343
Habitat,base_sin_rebote,2025-02-13,2025-02-14,-0.000122848363272,0.0033428595195527998,0.0,0.07851167483854692,0.22331688900003538,False,SIN_SENAL,logistica_C1.0_normal,0.1,1344
Habitat,base_sin_rebote,2025-02-14,2025-02-17,0.0006963001097921,0.0031426966224132004,0.0,0.1549909690440552,0.22331688900003538,False,SIN_SENAL,logistica_C1.0_normal,0.1,1345
Habitat,base_sin_rebote,2025-02-17,2025-02-18,-0.0004398986513343,0.0031271529906820496,0.0,0.32725925601265854,0.22331688900003538,True,RIESGO_ALTO,logistica_C1.0_normal,0.1,1346
Habitat,base_sin_rebote,2025-03-04,2025-03-05,0.0048010488777214,0.003519521188154175,0.0,0.1786313379005449,0.22331688900003538,False,SIN_SENAL,logistica_C1.0_normal,0.1,1348
Habitat,base_sin_rebote,2025-03-05,2025-03-06,-0.0047796755255379,0.0034404681476473496,1.0,0.12525507152172247,0.22331688900003538,False,SIN_SENAL,logistica_C1.0_normal,0.1,1348
